answer_by,ques,views,vote,weblink
Prune,Momentum 0.9 and 0.99 in SGD,"Viewed 1,770 times",1,https://stackoverflow.com/questions/44283166/momentum-0-9-and-0-99-in-sgd
HP.,How to train or merge multiple .svm and detect multiple classes using dlib,"Viewed 1,132 times",1,https://stackoverflow.com/questions/44465354/how-to-train-or-merge-multiple-svm-and-detect-multiple-classes-using-dlib
Sven E.,Difference between parallel and sequential Convolutions in Convolutional Neural Network,"Viewed 1,755 times",1,https://stackoverflow.com/questions/44516511/difference-between-parallel-and-sequential-convolutions-in-convolutional-neural
Shai,How to speed up caffe classifer in python,"Viewed 2,001 times",1,https://stackoverflow.com/questions/30822009/how-to-speed-up-caffe-classifer-in-python
vvilp,How to train an unsupervised neural network such as RBM?,Viewed 420 times,1,https://stackoverflow.com/questions/32084433/how-to-train-an-unsupervised-neural-network-such-as-rbm
Jack Simpson,"What does the ""TEST"" variable do in Caffe example code?",Viewed 83 times,1,https://stackoverflow.com/questions/32203687/what-does-the-test-variable-do-in-caffe-example-code
Shai,Converting OpenCV grayscale Mat to Caffe blob,"Viewed 2,904 times",1,https://stackoverflow.com/questions/32204866/converting-opencv-grayscale-mat-to-caffe-blob
Jack Simpson,Scaling OpenCV Mat for Caffe,Viewed 277 times,1,https://stackoverflow.com/questions/32216638/scaling-opencv-mat-for-caffe
Shai,Reduce a Caffe network model,"Viewed 1,651 times",1,https://stackoverflow.com/questions/32505458/reduce-a-caffe-network-model
neversaint,Theano example for solving linear programming,Viewed 656 times,1,https://stackoverflow.com/questions/33365425/theano-example-for-solving-linear-programming
Shai,"What is a ""label"" in Caffe?","Viewed 1,519 times",1,https://stackoverflow.com/questions/33380117/what-is-a-label-in-caffe
Has QUIT--Anony-Mousse,How to evaluate the performance of different model on one dataset?,Viewed 140 times,1,https://stackoverflow.com/questions/33663453/how-to-evaluate-the-performance-of-different-model-on-one-dataset
geek,About Dr. Hinton's architecture (784*500*500*2000*10) for MNIST,Viewed 125 times,1,https://stackoverflow.com/questions/34178334/about-dr-hintons-architecture-784500500200010-for-mnist
Remi Guan,Installing tensorflow causes an error on OS X?,Viewed 903 times,1,https://stackoverflow.com/questions/34312889/installing-tensorflow-causes-an-error-on-os-x
Shai,Deep Learning Caffe Save Test output labels,Viewed 479 times,1,https://stackoverflow.com/questions/34322799/deep-learning-caffe-save-test-output-labels
Shai,Caffe not reading all h5 files,Viewed 188 times,1,https://stackoverflow.com/questions/34709435/caffe-not-reading-all-h5-files
Xiuyi Yang,"DNN: using framework like Theano or TensorFlow, how to make sure the gradient or calculation is correct when the NN has more than several layers?",Viewed 227 times,1,https://stackoverflow.com/questions/35498064/dnn-using-framework-like-theano-or-tensorflow-how-to-make-sure-the-gradient-or
Tomas Petricek,What is the usefulness of the mean file with AlexNet neural network?,Viewed 624 times,1,https://stackoverflow.com/questions/35646577/what-is-the-usefulness-of-the-mean-file-with-alexnet-neural-network
Tanvir,Tensorflow - Convolutonal neural network with custom data set DOES NOT LEARN,"Viewed 1,232 times",1,https://stackoverflow.com/questions/35691099/tensorflow-convolutonal-neural-network-with-custom-data-set-does-not-learn
desertnaut,How to Train my model using inception resnet v2?,Viewed 708 times,1,https://stackoverflow.com/questions/70449544/how-to-train-my-model-using-inception-resnet-v2
blackgreen,Why GPU is 3.5 times slower than the CPU on Apple M1 Mac?,"Viewed 1,094 times",1,https://stackoverflow.com/questions/70653251/why-gpu-is-3-5-times-slower-than-the-cpu-on-apple-m1-mac
Shaido,"How to add model Checkpoint as Callback, when running model on TPU?",Viewed 127 times,1,https://stackoverflow.com/questions/70664617/how-to-add-model-checkpoint-as-callback-when-running-model-on-tpu
Machavity,How to check or print padding done in python (keras)?,Viewed 74 times,1,https://stackoverflow.com/questions/70680190/how-to-check-or-print-padding-done-in-python-keras
ZKS,Understanding Pytorch Weight and Biases in Linear Layer,Viewed 176 times,1,https://stackoverflow.com/questions/70713265/understanding-pytorch-weight-and-biases-in-linear-layer
desertnaut,The below code is giving 'UnreadVariable' error in tensorflow,Viewed 107 times,1,https://stackoverflow.com/questions/70766226/the-below-code-is-giving-unreadvariable-error-in-tensorflow
Adit Magotra,How to stack Transfer Learning models in a Sequential,Viewed 88 times,1,https://stackoverflow.com/questions/70767771/how-to-stack-transfer-learning-models-in-a-sequential
a_former_scientist,Why is training-set accuracy during fit() different to accuracy calculated right after using predict on same data?,Viewed 181 times,1,https://stackoverflow.com/questions/70786197/why-is-training-set-accuracy-during-fit-different-to-accuracy-calculated-right
Yoan B. M.Sc,Does tensorflow re-initialize weights when training in a for loop?,Viewed 86 times,1,https://stackoverflow.com/questions/70788383/does-tensorflow-re-initialize-weights-when-training-in-a-for-loop
palsch,What is the difference between validation split and test size?,Viewed 113 times,1,https://stackoverflow.com/questions/70902672/what-is-the-difference-between-validation-split-and-test-size
AloneTogether,"Exception encountered when calling layer ""sequential_4"" (type Sequential)",Viewed 787 times,1,https://stackoverflow.com/questions/70914777/exception-encountered-when-calling-layer-sequential-4-type-sequential
Adrien Forbu,Jacobian diagonal computation in JAX,Viewed 171 times,1,https://stackoverflow.com/questions/70956578/jacobian-diagonal-computation-in-jax
robel,How can i save model while training in torch,Viewed 219 times,1,https://stackoverflow.com/questions/71018910/how-can-i-save-model-while-training-in-torch
Guitar AI,How to train PPO using actions from matches already played?,Viewed 127 times,1,https://stackoverflow.com/questions/71088010/how-to-train-ppo-using-actions-from-matches-already-played
faraa,AttributeError: 'Tensor' object has no attribute 'is_initialized',Viewed 445 times,1,https://stackoverflow.com/questions/71159722/attributeerror-tensor-object-has-no-attribute-is-initialized
Rahul,HuggingFace: ValueError: expected sequence of length 165 at dim 1 (got 128),"Viewed 1,642 times",1,https://stackoverflow.com/questions/71166789/huggingface-valueerror-expected-sequence-of-length-165-at-dim-1-got-128
Sudhanshu,What is bias node in googlenet and how to remove it?,Viewed 34 times,1,https://stackoverflow.com/questions/67513214/what-is-bias-node-in-googlenet-and-how-to-remove-it
C-3PO,PyTorch Boolean - Stop Backpropagation?,Viewed 249 times,1,https://stackoverflow.com/questions/67523716/pytorch-boolean-stop-backpropagation
Datky,"Keras error 'Keyword argument not understood:', 'subsample'",Viewed 844 times,1,https://stackoverflow.com/questions/67593966/keras-error-keyword-argument-not-understood-subsample
kapooraae489,Numpy function type error: only size-1 arrays can be converted to Python scalars,Viewed 101 times,1,https://stackoverflow.com/questions/67687688/numpy-function-type-error-only-size-1-arrays-can-be-converted-to-python-scalars
M.Innat,Implementing PRelu activation as a function in TensorFlow 2.4.1,Viewed 337 times,1,https://stackoverflow.com/questions/67688566/implementing-prelu-activation-as-a-function-in-tensorflow-2-4-1
M.Innat,Tensorflow - how to unfreeze only specific layer?,Viewed 662 times,1,https://stackoverflow.com/questions/67719725/tensorflow-how-to-unfreeze-only-specific-layer
M.Innat,Reload best weights from Tensorflow Keras Checkpoints,Viewed 944 times,1,https://stackoverflow.com/questions/67741387/reload-best-weights-from-tensorflow-keras-checkpoints
Boom,Autoencoder give wrong results (Not as shown in basic examples),Viewed 76 times,1,https://stackoverflow.com/questions/67767703/autoencoder-give-wrong-results-not-as-shown-in-basic-examples
M.Innat,Single loss with Multiple output model in TF.Keras,"Viewed 1,160 times",1,https://stackoverflow.com/questions/67796503/single-loss-with-multiple-output-model-in-tf-keras
jimmy,Stack of Images as Single Input to CNN,Viewed 212 times,1,https://stackoverflow.com/questions/67837978/stack-of-images-as-single-input-to-cnn
Marco Cerliani,How to get the correct wights?,Viewed 53 times,1,https://stackoverflow.com/questions/67868206/how-to-get-the-correct-wights
Shubham Panchal,How to change the dtype of data in tf.data.Dataset?,Viewed 500 times,1,https://stackoverflow.com/questions/67878735/how-to-change-the-dtype-of-data-in-tf-data-dataset
iacob,Pytorch Inferencing form the model is giving me different results every time,Viewed 355 times,1,https://stackoverflow.com/questions/67934643/pytorch-inferencing-form-the-model-is-giving-me-different-results-every-time
Mahfuz,"Didn't understand ,expected shape=(None, None, 1100), found shape=(1, 29907, 1), Confusion about LSTM input shape? (the data is genome sequence)",Viewed 813 times,1,https://stackoverflow.com/questions/68109005/didnt-understand-expected-shape-none-none-1100-found-shape-1-29907-1
Turjoy Ahmed,Data augmentation is not generated İmages,Viewed 345 times,1,https://stackoverflow.com/questions/68159456/data-augmentation-is-not-generated-%c4%b0mages
Ofri Mann,Getting an error when using tf.keras.metrics.Mean in functional Keras API,Viewed 444 times,1,https://stackoverflow.com/questions/68354367/getting-an-error-when-using-tf-keras-metrics-mean-in-functional-keras-api
Laurent Bristiel,Impact of epsilon in the Q-learning process? [closed],Viewed 152 times,1,https://stackoverflow.com/questions/65014652/impact-of-epsilon-in-the-q-learning-process
Nicolas Gervais,ValueError:Attempt to convert a value (&lt;tf.keras.layers.core.Dense) with an unsupported type (&lt;class 'tf.keras.layers.core.Dense'&gt;) to a Tensor,"Viewed 1,885 times",1,https://stackoverflow.com/questions/65027351/valueerrorattempt-to-convert-a-value-tf-keras-layers-core-dense-with-an-unsu
Jarartur,PyTorch error in trying to backward through the graph a second time,"Viewed 4,320 times",1,https://stackoverflow.com/questions/65050791/pytorch-error-in-trying-to-backward-through-the-graph-a-second-time
desertnaut,Custom loss function not improving with epochs,Viewed 364 times,1,https://stackoverflow.com/questions/65067446/custom-loss-function-not-improving-with-epochs
Ritvik Nimmagadda,Neural Network loss is significantly changing for same set of weights - Keras,Viewed 46 times,1,https://stackoverflow.com/questions/65195226/neural-network-loss-is-significantly-changing-for-same-set-of-weights-keras
Ale,Variational Autoencoders: MSE vs BCE,"Viewed 3,088 times",1,https://stackoverflow.com/questions/65223762/variational-autoencoders-mse-vs-bce
KickItLikeShika,Why does the output of the neural network is the same for all samples,Viewed 104 times,1,https://stackoverflow.com/questions/65592649/why-does-the-output-of-the-neural-network-is-the-same-for-all-samples
Nicolas Gervais,Binary classification with softmax activation always outputs 1,Viewed 671 times,1,https://stackoverflow.com/questions/65599903/binary-classification-with-softmax-activation-always-outputs-1
Ramraj Chandradevan,How PyTorch model layer weights get initialized implicitly? [duplicate],"Viewed 2,106 times",1,https://stackoverflow.com/questions/65606553/how-pytorch-model-layer-weights-get-initialized-implicitly
rocketsfallonrocketfalls,Creating a dataset of images for object detection for extremely specific task,Viewed 102 times,1,https://stackoverflow.com/questions/65611545/creating-a-dataset-of-images-for-object-detection-for-extremely-specific-task
Mona Jalal,"RuntimeError: Subtraction, the `-` operator, with a bool tensor is not supported","Viewed 2,982 times",1,https://stackoverflow.com/questions/65637222/runtimeerror-subtraction-the-operator-with-a-bool-tensor-is-not-supported
Hiren Namera,"I am getting ""Requested tensor connection from unknown node: ""keras_layer_input:0"""". error while loading keras model",Viewed 178 times,1,https://stackoverflow.com/questions/65815375/i-am-getting-requested-tensor-connection-from-unknown-node-keras-layer-input
Gulzar,Is there a `Split` equivalent to torch.nn.Sequential?,"Viewed 1,217 times",1,https://stackoverflow.com/questions/65831101/is-there-a-split-equivalent-to-torch-nn-sequential
kmario23,VGG16 Model Outputs Incorrect dimension - Transfer Learning,Viewed 382 times,1,https://stackoverflow.com/questions/65864259/vgg16-model-outputs-incorrect-dimension-transfer-learning
Marco Cerliani,Deleting tensor slices as part of a TensorFlow layer,Viewed 193 times,1,https://stackoverflow.com/questions/65865583/deleting-tensor-slices-as-part-of-a-tensorflow-layer
oo92,"YOLOv4 annotations saves dimensions in a [0,1] float","Viewed 2,582 times",1,https://stackoverflow.com/questions/65878002/yolov4-annotations-saves-dimensions-in-a-0-1-float
Ailsor,Grid Search fit not accepting list of tensors,Viewed 611 times,1,https://stackoverflow.com/questions/62510913/grid-search-fit-not-accepting-list-of-tensors
